Iter,Time,Process,CPU Usage,Memory Usage,Disk Read Count,Disk Write Count,Disk Read Bytes,Disk Write Bytes
1,2025-02-09 09:38:29,DuckDuckGo.exe,17.1,3.1166301199643276,58198,21682,68786344,75824630
1,2025-02-09 09:38:39,DuckDuckGo.exe,0.3,3.2897140696938396,58227,21694,68938676,75835112
1,2025-02-09 09:38:49,DuckDuckGo.exe,8.1,3.391010143716846,59504,22401,69524084,80545998
1,2025-02-09 09:38:59,DuckDuckGo.exe,18.4,3.5633399680153515,62024,23616,71031528,88643579
1,2025-02-09 09:39:09,DuckDuckGo.exe,13.1,3.3874584562030705,65427,24552,76738922,89020690
1,2025-02-09 09:39:19,DuckDuckGo.exe,2.2,3.392567047832473,68256,25219,79663242,89679490
1,2025-02-09 09:39:29,DuckDuckGo.exe,0.9,3.393880685680034,68653,25376,79871222,89695188
1,2025-02-09 09:39:39,DuckDuckGo.exe,0.0,3.393637419411967,69151,25566,80006852,89713689
1,2025-02-09 09:39:49,DuckDuckGo.exe,0.6,3.3861204917287036,69567,25714,80109924,89726941
1,2025-02-09 09:39:59,DuckDuckGo.exe,0.0,3.3870449035473573,69767,25778,80160746,89733278
1,2025-02-09 09:40:09,DuckDuckGo.exe,1.2,3.386777310652484,71348,26384,80453592,89785915
1,2025-02-09 09:40:19,DuckDuckGo.exe,1.6,3.388455847902145,72697,26920,80696790,89831820
1,2025-02-09 09:40:29,DuckDuckGo.exe,3.4,3.3871665366813906,73069,27078,80770620,90620950
1,2025-02-09 09:40:39,DuckDuckGo.exe,13.1,3.522714501248199,74330,27896,81224285,92978882
1,2025-02-09 09:40:49,DuckDuckGo.exe,3.4,3.5389646879550605,75834,28654,81618526,97140720
1,2025-02-09 09:40:59,DuckDuckGo.exe,0.6,3.5229334408894593,76274,28817,81769608,97173144
1,2025-02-09 09:41:09,DuckDuckGo.exe,0.0,3.523176707157526,76764,28993,81854652,97201077
1,2025-02-09 09:41:19,DuckDuckGo.exe,1.2,3.5234199734255927,77385,29215,81961180,97229948
1,2025-02-09 09:41:29,DuckDuckGo.exe,0.9,3.5359968394846453,77770,29328,82006996,97249935
1,2025-02-09 09:41:39,DuckDuckGo.exe,0.0,3.535923859604225,77959,29353,82032892,97252735
1,2025-02-09 09:41:49,DuckDuckGo.exe,0.0,3.5347318548906976,78160,29390,82058998,97256602
1,2025-02-09 09:41:59,DuckDuckGo.exe,2.2,3.5355346335753186,80069,30166,82393936,97329315
1,2025-02-09 09:42:10,DuckDuckGo.exe,0.0,3.535729246589772,80842,30432,82515336,97358921
1,2025-02-09 09:42:20,DuckDuckGo.exe,0.0,3.536191452499099,81095,30466,82544456,97362729
1,2025-02-09 09:42:30,DuckDuckGo.exe,0.3,3.5370428844373323,81518,30605,82599274,97384836
1,2025-02-09 09:42:40,DuckDuckGo.exe,0.0,3.535777899843385,81734,30653,82625725,97392518
1,2025-02-09 09:42:50,DuckDuckGo.exe,0.0,3.535826553096998,82130,30749,82678243,97407829
1,2025-02-09 09:43:00,DuckDuckGo.exe,0.0,3.5358995329774183,82322,30816,82710116,97417050
1,2025-02-09 09:43:10,DuckDuckGo.exe,0.3,3.535850879723805,82480,30850,82729363,97423168
1,2025-02-09 09:43:20,DuckDuckGo.exe,0.6,3.536823944796072,83061,31059,82818221,97457174
1,2025-02-09 09:43:30,DuckDuckGo.exe,0.9,3.5372131708249794,83698,31265,82930909,97488300
1,2025-02-09 09:43:40,DuckDuckGo.exe,0.3,3.537067211064139,83747,31275,82936845,97489420
1,2025-02-09 09:43:50,DuckDuckGo.exe,0.0,3.537067211064139,83757,31275,82937593,97489420
1,2025-02-09 09:44:00,DuckDuckGo.exe,0.0,3.536094145991872,83773,31277,82944377,97489644
1,2025-02-09 09:44:10,DuckDuckGo.exe,0.0,3.5358022264701914,83803,31283,82947737,97490316
1,2025-02-09 09:44:20,DuckDuckGo.exe,0.6,3.537067211064139,83871,31292,83046129,97491324
1,2025-02-09 09:44:30,DuckDuckGo.exe,0.0,3.5368725980496856,83876,31292,83046801,97491324
1,2025-02-09 09:44:40,DuckDuckGo.exe,0.0,3.5368725980496856,83886,31292,83047921,97491324
1,2025-02-09 09:44:50,DuckDuckGo.exe,0.0,3.5361671258722924,83890,31292,83048369,97491324
1,2025-02-09 09:45:00,DuckDuckGo.exe,0.0,3.5360454927382587,84105,31349,83108412,97500018
1,2025-02-09 09:45:10,DuckDuckGo.exe,0.3,3.5361427992454857,84386,31381,83145236,97503602
1,2025-02-09 09:45:20,DuckDuckGo.exe,0.0,3.535948186231032,84592,31398,83168756,97505506
1,2025-02-09 09:45:30,DuckDuckGo.exe,0.9,3.536288759006325,85195,31605,83269206,97523884
1,2025-02-09 09:45:40,DuckDuckGo.exe,0.3,3.534902141278345,85446,31640,83298102,97527804
1,2025-02-09 09:45:50,DuckDuckGo.exe,0.0,3.534902141278345,85623,31660,83318150,97530044
1,2025-02-09 09:46:00,DuckDuckGo.exe,0.6,3.534804834771118,85743,31672,83336694,97531388
1,2025-02-09 09:46:11,DuckDuckGo.exe,1.6,3.535072427665992,85989,31739,83368662,97540876
1,2025-02-09 09:46:21,DuckDuckGo.exe,0.0,3.534877814651538,86061,31755,83377250,97542668
1,2025-02-09 09:46:31,DuckDuckGo.exe,0.0,3.5348534880247313,86083,31767,83427522,97591820
1,2025-02-09 09:46:41,DuckDuckGo.exe,0.3,3.5349994477855717,86565,31935,83514954,97609475
1,2025-02-09 09:46:51,DuckDuckGo.exe,0.9,3.537432110466239,86792,31961,83549402,97612387
1,2025-02-09 09:47:01,DuckDuckGo.exe,8.4,3.5933103722411786,87780,32476,84059207,101904487
1,2025-02-09 09:47:11,DuckDuckGo.exe,0.0,3.5867908362569887,89367,32912,87853067,101975527
1,2025-02-09 09:47:21,DuckDuckGo.exe,0.3,3.5859637309455614,89544,32930,88281195,101977543
1,2025-02-09 09:47:31,DuckDuckGo.exe,0.0,3.585404218529008,89671,32932,88295419,101977767
1,2025-02-09 09:47:41,DuckDuckGo.exe,0.0,3.5886883131479093,90156,33030,89439867,102023973
1,2025-02-09 09:47:51,DuckDuckGo.exe,0.0,3.5903425237707633,90272,33049,89633203,102026101
1,2025-02-09 09:48:01,DuckDuckGo.exe,0.0,3.5797361144830515,90408,33079,89841023,102044820
1,2025-02-09 09:48:11,DuckDuckGo.exe,0.3,3.5817308978811995,90443,33085,90025735,102045492
1,2025-02-09 09:48:21,DuckDuckGo.exe,0.3,3.5819984907760727,90570,33087,90040227,102045746
1,2025-02-09 09:48:31,DuckDuckGo.exe,1.9,3.585087972380521,91437,33438,90398101,102104793
1,2025-02-09 09:48:41,DuckDuckGo.exe,0.0,3.5830688623555664,91591,33464,90470729,102107705
1,2025-02-09 09:48:51,DuckDuckGo.exe,0.6,3.582801269460693,91917,33564,90532018,102116502
1,2025-02-09 09:49:01,DuckDuckGo.exe,0.0,3.5806848529285125,92135,33585,90576178,102118854
1,2025-02-09 09:49:11,DuckDuckGo.exe,0.6,3.5807821594357394,92383,33621,90605074,102122886
1,2025-02-09 09:49:21,DuckDuckGo.exe,0.3,3.581001099076999,92601,33647,90629602,102125798
1,2025-02-09 09:49:31,DuckDuckGo.exe,0.0,3.581025425703806,92736,33667,90662050,102128038
1,2025-02-09 09:49:41,DuckDuckGo.exe,0.0,3.581001099076999,92922,33693,90683442,102130950
1,2025-02-09 09:49:51,DuckDuckGo.exe,0.0,3.580222647019186,92926,33693,90683890,102130950
1,2025-02-09 09:50:01,DuckDuckGo.exe,0.6,3.580319953526412,93936,34096,90887857,102165673
1,2025-02-09 09:50:12,DuckDuckGo.exe,0.3,3.581268691971873,94272,34195,90942920,102174892
1,2025-02-09 09:50:22,DuckDuckGo.exe,0.3,3.5815119582399393,94482,34220,90966552,102177692
1,2025-02-09 09:50:32,DuckDuckGo.exe,0.0,3.5816579180007793,94733,34252,90996008,102181276
1,2025-02-09 09:50:42,DuckDuckGo.exe,0.0,3.581974164149266,94876,34272,91012248,102183516
1,2025-02-09 09:50:52,DuckDuckGo.exe,0.0,3.582047144029686,94983,34282,91024344,102184636
1,2025-02-09 09:51:02,DuckDuckGo.exe,0.3,3.5819984907760727,95327,34392,91093593,102194553
1,2025-02-09 09:51:12,DuckDuckGo.exe,0.3,3.5820957972832996,95545,34413,91161633,102196905
1,2025-02-09 09:51:22,DuckDuckGo.exe,0.0,3.5797361144830515,95667,34436,91175857,102199481
1,2025-02-09 09:51:32,DuckDuckGo.exe,0.3,3.579882074243892,96040,34534,91232249,102208321
1,2025-02-09 09:51:42,DuckDuckGo.exe,0.0,3.579857747617085,96202,34558,91250953,102211009
1,2025-02-09 09:51:52,DuckDuckGo.exe,0.0,3.5799793807511184,96318,34568,91286185,102212129
1,2025-02-09 09:52:02,DuckDuckGo.exe,0.0,3.5800766872583454,96418,34587,91331249,102214257
1,2025-02-09 09:52:12,DuckDuckGo.exe,0.6,3.5801496671387656,96614,34597,91382137,102215377
1,2025-02-09 09:52:22,DuckDuckGo.exe,15.6,3.731704552144368,97442,35129,91705939,106320733
1,2025-02-09 09:52:32,DuckDuckGo.exe,0.9,3.6180505517035693,98377,35650,91995470,106636251
1,2025-02-09 09:52:42,DuckDuckGo.exe,0.0,3.61247975416484,98405,35664,91998234,106637819
1,2025-02-09 09:52:52,DuckDuckGo.exe,0.0,3.613282532849461,98559,35684,92197866,106646531
1,2025-02-09 09:53:02,DuckDuckGo.exe,1.2,3.6153016428744147,98775,35764,92389364,106665494
1,2025-02-09 09:53:12,DuckDuckGo.exe,0.0,3.6157638487837414,98915,35788,92766108,106668182
1,2025-02-09 09:53:22,DuckDuckGo.exe,4.4,3.617320752899369,100007,36762,93410426,107259792
1,2025-02-09 09:53:32,DuckDuckGo.exe,9.3,3.6256647858940596,101813,37772,94404691,108276776
1,2025-02-09 09:53:42,DuckDuckGo.exe,0.3,3.6217238723513776,101921,38101,94549795,108333189
1,2025-02-09 09:53:52,DuckDuckGo.exe,0.0,3.6212130131884375,101929,38105,94550691,108333637
1,2025-02-09 09:54:03,DuckDuckGo.exe,0.3,3.619120923283063,101947,38110,94562691,108334197
1,2025-02-09 09:54:13,DuckDuckGo.exe,0.0,3.6189992901490298,101969,38113,94599827,108334533
1,2025-02-09 09:54:23,DuckDuckGo.exe,0.0,3.6191452499098697,101971,38113,94600051,108334533
1,2025-02-09 09:54:33,DuckDuckGo.exe,3.4,3.624716047448599,102288,38264,94719819,108363461
1,2025-02-09 09:54:43,DuckDuckGo.exe,0.0,3.61921822979029,102531,38364,94776320,108379575
1,2025-02-09 09:54:53,DuckDuckGo.exe,5.3,3.717522128716075,103900,39221,95303563,109010449
1,2025-02-09 09:55:03,DuckDuckGo.exe,0.0,3.61299061332778,104865,39548,95673403,109127404
1,2025-02-09 09:55:13,DuckDuckGo.exe,4.4,3.614766457084668,105603,39975,95977299,109422550
1,2025-02-09 09:55:23,DuckDuckGo.exe,0.9,3.6636143237124768,105627,40245,95991471,109460582
1,2025-02-09 09:55:33,DuckDuckGo.exe,2.2,3.671885376826747,106673,40838,96391801,110010490
1,2025-02-09 09:55:43,DuckDuckGo.exe,0.0,3.6612546409122286,106721,40869,96405049,110017966
1,2025-02-09 09:55:53,DuckDuckGo.exe,0.0,3.6615222338071027,106873,40922,96425893,110026486
1,2025-02-09 09:56:03,DuckDuckGo.exe,0.3,3.6615708870607158,107136,40980,96464497,110035625
1,2025-02-09 09:56:13,DuckDuckGo.exe,0.6,3.6615708870607158,107417,41012,96513393,110039209
1,2025-02-09 09:56:23,DuckDuckGo.exe,0.6,3.659819369930635,107526,41020,96534241,110040105
1,2025-02-09 09:56:33,DuckDuckGo.exe,0.3,3.6597220634234082,107701,41036,96562745,110041897
1,2025-02-09 09:56:43,DuckDuckGo.exe,0.9,3.659843696557442,108470,41314,96694690,110066358
1,2025-02-09 09:56:53,DuckDuckGo.exe,0.9,3.6602085959595416,108707,41338,96802250,110069046
1,2025-02-09 09:57:03,DuckDuckGo.exe,0.0,3.660695128495675,109010,41375,96869482,110073190
1,2025-02-09 09:57:13,DuckDuckGo.exe,0.3,3.6608410882565154,109243,41397,96895802,110075654
1,2025-02-09 09:57:23,DuckDuckGo.exe,0.0,3.660987048017356,109372,41421,96910698,110078342
1,2025-02-09 09:57:33,DuckDuckGo.exe,0.0,3.6604032089739955,109395,41425,96913274,110078790
1,2025-02-09 09:57:43,DuckDuckGo.exe,0.3,3.6605248421080288,109521,41435,96944906,110079910
1,2025-02-09 09:57:54,DuckDuckGo.exe,0.0,3.660597821988449,109635,41445,96957898,110081030
1,2025-02-09 09:58:04,DuckDuckGo.exe,0.3,3.6608410882565154,109992,41520,97005470,110088362
1,2025-02-09 09:58:14,DuckDuckGo.exe,0.3,3.661400600673069,110156,41559,97062046,110093474
1,2025-02-09 09:58:24,DuckDuckGo.exe,3.1,3.6619844397164294,110603,41771,97226329,110127297
1,2025-02-09 09:58:34,DuckDuckGo.exe,0.0,3.669914920055406,110673,41801,97238255,110134039
1,2025-02-09 09:58:44,DuckDuckGo.exe,0.0,3.66981761354818,110683,41801,97239375,110134039
1,2025-02-09 09:58:54,DuckDuckGo.exe,0.6,3.691833210808223,110810,41852,97299737,110142262
1,2025-02-09 09:59:04,DuckDuckGo.exe,0.0,3.6747559187899355,110818,41854,97305483,110142486
1,2025-02-09 09:59:14,DuckDuckGo.exe,0.0,3.6744153460146416,110830,41854,97306827,110142486
1,2025-02-09 09:59:24,DuckDuckGo.exe,0.0,3.6731017081670814,110836,41854,97307499,110142486
1,2025-02-09 09:59:34,DuckDuckGo.exe,0.0,3.6731017081670814,110838,41854,97307723,110142486
1,2025-02-09 09:59:44,DuckDuckGo.exe,0.0,3.672882768525821,110870,41876,97398955,110232598
1,2025-02-09 09:59:54,DuckDuckGo.exe,0.0,3.669501367399693,110876,41876,97399627,110232598
1,2025-02-09 10:00:04,DuckDuckGo.exe,0.0,3.6698419401749867,110897,41882,97426699,110241062
1,2025-02-09 10:00:14,DuckDuckGo.exe,0.3,3.6696959804141462,110925,41888,97429947,110241734
1,2025-02-09 10:00:24,DuckDuckGo.exe,0.0,3.6687229153418794,110931,41888,97430619,110241734
1,2025-02-09 10:00:34,DuckDuckGo.exe,0.0,3.6687229153418794,110933,41888,97430843,110241734
1,2025-02-09 10:00:44,DuckDuckGo.exe,2.5,3.6785022193181636,111068,41947,97453204,110250486
1,2025-02-09 10:00:54,DuckDuckGo.exe,0.6,3.6738315069712812,111538,42161,97583268,110280523
1,2025-02-09 10:01:04,DuckDuckGo.exe,0.3,3.6569974812210604,111915,42275,97864441,110306623
1,2025-02-09 10:01:14,DuckDuckGo.exe,0.3,3.6574353605035803,112072,42283,98104713,110314015
1,2025-02-09 10:01:24,DuckDuckGo.exe,0.0,3.657556993637614,112176,42294,98290121,110315247
1,2025-02-09 10:01:34,DuckDuckGo.exe,0.0,3.6575083403840005,112244,42300,98312905,110315919
1,2025-02-09 10:01:45,DuckDuckGo.exe,0.3,3.6581408326809743,112339,42309,98554297,110316927
1,2025-02-09 10:01:55,DuckDuckGo.exe,0.0,3.6591868776336614,112397,42318,98676057,110317935
1,2025-02-09 10:02:05,DuckDuckGo.exe,0.0,3.6591868776336614,112415,42323,98688057,110318495
1,2025-02-09 10:02:15,DuckDuckGo.exe,0.0,3.659649083542988,112463,42332,98856505,110319503
1,2025-02-09 10:02:25,DuckDuckGo.exe,0.0,3.659649083542988,112465,42332,98856729,110319503
1,2025-02-09 10:02:35,DuckDuckGo.exe,0.0,3.659649083542988,112469,42332,98857177,110319503
1,2025-02-09 10:02:45,DuckDuckGo.exe,2.8,3.657265074115934,113364,42699,99133973,110382450
1,2025-02-09 10:02:55,DuckDuckGo.exe,1.2,3.657289400742741,115273,43473,99527193,110449646
1,2025-02-09 10:03:05,DuckDuckGo.exe,0.6,3.6572164208623206,115719,43591,99616283,110460576
1,2025-02-09 10:03:15,DuckDuckGo.exe,0.3,3.657192094235514,115987,43623,99646635,110464160
1,2025-02-09 10:03:25,DuckDuckGo.exe,0.0,3.6573380539963543,116082,43629,99657275,110464832
1,2025-02-09 10:03:35,DuckDuckGo.exe,0.0,3.657459687130387,116266,43645,99682379,110466624
1,2025-02-09 10:03:45,DuckDuckGo.exe,0.3,3.6575813202644207,116456,43671,99724651,110469536
1,2025-02-09 10:03:55,DuckDuckGo.exe,0.3,3.6578245865324877,116685,43693,99758763,110472000
1,2025-02-09 10:04:05,DuckDuckGo.exe,0.3,3.657970546293327,116921,43719,99785867,110474912
1,2025-02-09 10:04:15,DuckDuckGo.exe,0.6,3.6582867924418143,117128,43744,99809387,110477712
1,2025-02-09 10:04:25,DuckDuckGo.exe,0.0,3.658505732083074,117228,43753,99834707,110478720
1,2025-02-09 10:04:35,DuckDuckGo.exe,0.3,3.6587246717243347,117393,43765,99853299,110480064
1,2025-02-09 10:04:45,DuckDuckGo.exe,0.6,3.6575083403840005,117553,43787,99871891,110482528
1,2025-02-09 10:04:55,DuckDuckGo.exe,0.0,3.6474127902592293,117741,43815,99893283,110485664
1,2025-02-09 10:05:05,DuckDuckGo.exe,0.0,3.6474127902592293,117800,43823,99900003,110486560
1,2025-02-09 10:05:15,DuckDuckGo.exe,0.0,3.6475830766468764,117911,43825,99924355,110486784
1,2025-02-09 10:05:25,DuckDuckGo.exe,0.0,3.647802016288136,118173,43881,99984081,110492294
1,2025-02-09 10:05:35,DuckDuckGo.exe,0.0,3.647899322795363,118199,43881,99986993,110492294
1,2025-02-09 10:05:46,DuckDuckGo.exe,0.9,3.64806960918301,118622,44019,100078547,110504505
1,2025-02-09 10:05:56,DuckDuckGo.exe,0.9,3.6483858553314965,119021,44139,100141972,110522972
1,2025-02-09 10:06:06,DuckDuckGo.exe,0.3,3.6484588352119167,119200,44162,100167492,110525548
1,2025-02-09 10:06:16,DuckDuckGo.exe,1.6,3.650113045834771,119862,44417,100289143,110563783
1,2025-02-09 10:06:26,DuckDuckGo.exe,0.0,3.64865344822637,120020,44421,100306951,110564231
1,2025-02-09 10:06:36,DuckDuckGo.exe,0.0,3.646926257723096,120277,44477,100341124,110576877
1,2025-02-09 10:06:46,DuckDuckGo.exe,0.3,3.646926257723096,120400,44485,100355124,110577773
1,2025-02-09 10:06:56,DuckDuckGo.exe,1.2,3.6490670008820834,120869,44652,100410321,110608366
1,2025-02-09 10:07:06,DuckDuckGo.exe,0.0,3.646901931096289,121272,44759,100524678,110633165
1,2025-02-09 10:07:16,DuckDuckGo.exe,0.0,3.6482885488242696,121527,44870,100631551,110658340
1,2025-02-09 10:07:26,DuckDuckGo.exe,0.0,3.6458072328899886,121702,44942,100656444,110672778
1,2025-02-09 10:07:36,DuckDuckGo.exe,0.0,3.6458072328899886,121809,44956,100681020,110674346
1,2025-02-09 10:07:46,DuckDuckGo.exe,0.3,3.6458072328899886,122047,44988,100708236,110677930
1,2025-02-09 10:07:56,DuckDuckGo.exe,1.2,3.6495048801646037,122868,45317,100972803,110729863
1,2025-02-09 10:08:06,DuckDuckGo.exe,0.3,3.6478506695417496,123000,45331,100987699,110731431
1,2025-02-09 10:08:16,DuckDuckGo.exe,0.3,3.647899322795363,123184,45367,101016735,110734955
1,2025-02-09 10:08:26,DuckDuckGo.exe,0.0,3.647802016288136,123388,45389,101039919,110737419
1,2025-02-09 10:08:36,DuckDuckGo.exe,0.0,3.64792364942217,123600,45411,101063999,110739883
1,2025-02-09 10:08:46,DuckDuckGo.exe,0.9,3.647096544110742,124071,45549,101137245,110752545
1,2025-02-09 10:08:56,DuckDuckGo.exe,0.0,3.646488378440576,124180,45573,101164397,110755233
1,2025-02-09 10:09:06,DuckDuckGo.exe,3.8,3.6502103523419973,124601,45756,101292447,110794432
1,2025-02-09 10:09:16,DuckDuckGo.exe,0.0,3.649042674255277,124972,45872,101420797,110804768
1,2025-02-09 10:09:26,DuckDuckGo.exe,0.0,3.6488967144944366,124995,45876,101428549,110805216
1,2025-02-09 10:09:36,DuckDuckGo.exe,0.3,3.64894536774805,125077,45886,101470525,110806336
1,2025-02-09 10:09:47,DuckDuckGo.exe,0.0,3.6497481464326706,125150,45895,101545325,110807344
1,2025-02-09 10:09:57,DuckDuckGo.exe,0.6,3.54643296238471,125296,45911,101606509,110809136
1,2025-02-09 10:10:07,DuckDuckGo.exe,0.0,3.5449003848958895,125393,45931,101628805,110811376
1,2025-02-09 10:10:17,DuckDuckGo.exe,0.0,3.5449976914031156,125535,45935,101664605,110811824
1,2025-02-09 10:10:27,DuckDuckGo.exe,0.0,3.5451193245371493,125753,45965,101715637,110815184
1,2025-02-09 10:10:37,DuckDuckGo.exe,1.2,3.5452166310443762,126587,46261,101858627,110841478
1,2025-02-09 10:10:47,DuckDuckGo.exe,0.0,3.5452166310443762,126873,46285,101890403,110844166
1,2025-02-09 10:10:57,DuckDuckGo.exe,0.0,3.545654510326896,127558,46516,102011565,110866464
1,2025-02-09 10:11:07,DuckDuckGo.exe,0.6,3.545654510326896,127670,46524,102024109,110867360
1,2025-02-09 10:11:17,DuckDuckGo.exe,0.0,3.5455085505660557,127760,46524,102034189,110867360
1,2025-02-09 10:11:27,DuckDuckGo.exe,0.0,3.545581530446476,127832,46524,102042253,110867360
1,2025-02-09 10:11:37,DuckDuckGo.exe,0.3,3.545581530446476,127907,46524,102050653,110867360
1,2025-02-09 10:11:47,DuckDuckGo.exe,0.0,3.545581530446476,127916,46524,102051661,110867360
1,2025-02-09 10:11:57,DuckDuckGo.exe,0.6,3.5456301837000894,128146,46588,102088457,110873004
1,2025-02-09 10:12:07,DuckDuckGo.exe,0.3,3.5458247967145433,128281,46608,102104025,110875244
1,2025-02-09 10:12:17,DuckDuckGo.exe,0.0,3.5460194097289968,128457,46628,102124409,110877484
1,2025-02-09 10:12:27,DuckDuckGo.exe,0.0,3.5461410428630296,128555,46647,102135609,110879612
1,2025-02-09 10:12:37,DuckDuckGo.exe,0.3,3.5462626759970632,128753,46671,102199977,110882300
1,2025-02-09 10:12:47,DuckDuckGo.exe,0.9,3.5465545955187436,129000,46703,102227977,110885884
1,2025-02-09 10:12:57,DuckDuckGo.exe,0.0,3.5467492085331966,129188,46727,102254921,110888572
1,2025-02-09 10:13:07,DuckDuckGo.exe,3.4,3.544438178986562,129995,47047,102422999,110916538
1,2025-02-09 10:13:17,DuckDuckGo.exe,0.0,3.5446571186278226,130758,47297,102626963,110938950
1,2025-02-09 10:13:27,DuckDuckGo.exe,0.3,3.5445598121205957,131035,47370,102811283,111094534
1,2025-02-09 10:13:38,DuckDuckGo.exe,0.9,3.544705771881436,131425,47486,102882701,111105240
1,2025-02-09 10:13:48,DuckDuckGo.exe,0.3,3.545046344656729,131952,47659,103006314,111121002
1,2025-02-09 10:13:58,DuckDuckGo.exe,5.3,3.654881064688879,134063,48852,103819117,115598972
1,2025-02-09 10:14:08,DuckDuckGo.exe,7.2,3.772597611806393,135479,49729,104311489,119982957
1,2025-02-09 10:14:18,DuckDuckGo.exe,0.0,3.6639548964877697,135749,49870,104391051,120004444
1,2025-02-09 10:14:28,DuckDuckGo.exe,0.0,3.6618628065823957,135793,49880,104395979,120005564
1,2025-02-09 10:14:38,DuckDuckGo.exe,2.2,3.6610843545245824,136308,50047,104493855,120020712
1,2025-02-09 10:14:48,DuckDuckGo.exe,0.0,3.6605491687348355,136510,50084,104516927,120024856
1,2025-02-09 10:14:58,DuckDuckGo.exe,0.0,3.248699376897781,136636,50102,104536367,120026872
1,2025-02-09 10:15:08,DuckDuckGo.exe,0.0,3.2488210100318144,137024,50192,104592443,120035428
1,2025-02-09 10:15:18,DuckDuckGo.exe,0.6,3.2488939899122347,137767,50440,104715857,120057362
1,2025-02-09 10:15:28,DuckDuckGo.exe,0.0,3.2473370857966066,138020,50466,104744753,120060274
1,2025-02-09 10:15:38,DuckDuckGo.exe,1.9,3.247507372184254,138855,50762,104888559,120086568
1,2025-02-09 10:15:48,DuckDuckGo.exe,0.0,3.2477749650791274,139108,50790,104916943,120089704
1,2025-02-09 10:15:58,DuckDuckGo.exe,0.0,3.2480668846008074,139277,50814,104941423,120092392
1,2025-02-09 10:16:08,DuckDuckGo.exe,0.9,3.2482858242420676,139383,50832,104953743,120094408
1,2025-02-09 10:16:18,DuckDuckGo.exe,0.0,3.3083725924545613,139673,50903,105181339,120109028
1,2025-02-09 10:16:28,DuckDuckGo.exe,0.0,3.309710556928929,139856,50917,105541371,120116972
1,2025-02-09 10:16:38,DuckDuckGo.exe,0.0,3.310440355733129,139942,50925,105668547,120117868
1,2025-02-09 10:16:48,DuckDuckGo.exe,0.0,3.309467290660862,139990,50925,105673923,120117868
1,2025-02-09 10:16:58,DuckDuckGo.exe,0.0,3.3098565166897687,140101,50940,105918427,120119548
1,2025-02-09 10:17:08,DuckDuckGo.exe,0.0,3.311389094178589,140304,51024,106122600,120135629
1,2025-02-09 10:17:18,DuckDuckGo.exe,0.0,3.311389094178589,140412,51036,106159568,120136973
1,2025-02-09 10:17:28,DuckDuckGo.exe,0.3,3.3119486065951427,140721,51101,106246704,120144253
1,2025-02-09 10:17:39,DuckDuckGo.exe,0.0,3.3067670350853207,140781,51112,106346608,120145485
1,2025-02-09 10:17:49,DuckDuckGo.exe,0.0,3.307131934487421,140901,51147,106388876,120148897
1,2025-02-09 10:17:59,DuckDuckGo.exe,0.0,3.3071805877410343,140961,51161,106413878,120150211
1,2025-02-09 10:18:09,DuckDuckGo.exe,0.6,3.3068643415925476,141321,51276,106524018,120162271
1,2025-02-09 10:18:19,DuckDuckGo.exe,0.3,3.307131934487421,141579,51365,106582444,120170969
1,2025-02-09 10:18:29,DuckDuckGo.exe,0.3,3.307350874128681,141836,51450,106636174,120179219
1,2025-02-09 10:18:39,DuckDuckGo.exe,0.0,3.307277894248261,141872,51456,106645526,120179891
1,2025-02-09 10:18:49,DuckDuckGo.exe,0.0,3.307277894248261,141878,51456,106646198,120179891
1,2025-02-09 10:18:59,DuckDuckGo.exe,0.3,3.3094186374072487,142213,51555,106796559,120197072
1,2025-02-09 10:19:09,DuckDuckGo.exe,0.3,3.3094429640340555,142302,51555,106806527,120197072
1,2025-02-09 10:19:19,DuckDuckGo.exe,0.0,3.3093699841536353,142425,51556,106820303,120197184
1,2025-02-09 10:19:29,DuckDuckGo.exe,0.3,3.3114620740590093,142563,51574,107181447,120205704
1,2025-02-09 10:19:39,DuckDuckGo.exe,0.0,3.3112431344177495,142603,51574,107185927,120205704
1,2025-02-09 10:19:49,DuckDuckGo.exe,0.0,3.3112431344177495,142633,51574,107189287,120205704
1,2025-02-09 10:19:59,DuckDuckGo.exe,0.0,3.135994114902443,142704,51589,107355823,120247224
1,2025-02-09 10:20:09,DuckDuckGo.exe,0.0,3.1360914214096693,142743,51589,107360191,120247224
1,2025-02-09 10:20:19,DuckDuckGo.exe,0.0,3.1324910806422817,142772,51589,107363439,120247224
1,2025-02-09 10:20:29,DuckDuckGo.exe,0.3,3.1359211350220226,143038,51698,107722176,120265597
1,2025-02-09 10:20:39,DuckDuckGo.exe,0.3,3.1367725669602566,143310,51733,108177728,120269517
1,2025-02-09 10:20:49,DuckDuckGo.exe,0.3,3.137964571673784,143452,51752,108559184,120271645
1,2025-02-09 10:20:59,DuckDuckGo.exe,0.0,3.1398620485647046,143647,51776,108970784,120274333
1,2025-02-09 10:21:09,DuckDuckGo.exe,0.0,3.1352399894714362,143907,51807,109380528,120277805
1,2025-02-09 10:21:19,DuckDuckGo.exe,0.0,3.13674824033345,144092,51827,109780696,120280045
1,2025-02-09 10:21:29,DuckDuckGo.exe,0.0,3.139643108923445,144412,51866,110208416,120284413
1,2025-02-09 10:21:40,DuckDuckGo.exe,0.3,3.1415405858143655,145064,52083,110770172,120304145
1,2025-02-09 10:21:50,DuckDuckGo.exe,0.6,3.144459781031167,145504,52197,111279492,120315897
